[5/25/2022 10:43:56 AM | 633 ms] : ( d1_43.37403_False_0 )
[5/25/2022 10:44:24 AM |  49 ms] : ( d2_56.44574_False_50 )
[5/25/2022 10:44:24 AM |  80 ms] : ( d3_71.58926_False_50 )
[5/25/2022 10:44:24 AM | 111 ms] : ( d4_1152.231_False_50 )
[5/25/2022 10:44:24 AM | 134 ms] : ( d5_484.759_False_50 )
[5/25/2022 10:44:24 AM | 150 ms] : ( d6_3211.387_False_50 )
[5/25/2022 10:44:24 AM | 283 ms] : ( d1_34.33666_False_50 )
[5/25/2022 10:44:24 AM | 313 ms] : ( d2_105.1437_False_50 )
[5/25/2022 10:44:24 AM | 344 ms] : ( d3_61.12934_False_50 )
[5/25/2022 10:44:24 AM | 376 ms] : ( d4_1099.408_False_50 )
[5/25/2022 10:44:24 AM | 400 ms] : ( d5_927.4673_False_50 )
[5/25/2022 10:44:24 AM | 415 ms] : ( d6_2862.723_False_50 )
[5/25/2022 10:44:24 AM | 546 ms] : ( d1_32.41901_False_50 )
[5/25/2022 10:44:24 AM | 577 ms] : ( d2_101.3083_False_50 )
[5/25/2022 10:44:24 AM | 608 ms] : ( d3_193.9418_False_50 )
[5/25/2022 10:44:24 AM | 640 ms] : ( d4_1046.585_False_50 )
[5/25/2022 10:44:24 AM | 665 ms] : ( d5_892.6008_False_50 )
[5/25/2022 10:44:24 AM | 681 ms] : ( d6_7289.805_False_50 )
[5/25/2022 10:44:24 AM | 815 ms] : ( d1_1.767966_False_50 )
[5/25/2022 10:44:24 AM | 846 ms] : ( d2_97.47304_False_50 )
[5/25/2022 10:44:24 AM | 876 ms] : ( d3_183.4819_False_50 )
[5/25/2022 10:44:24 AM | 908 ms] : ( d4_202.2884_False_50 )
[5/25/2022 10:44:24 AM | 932 ms] : ( d5_335.3091_False_50 )
[5/25/2022 10:44:24 AM | 948 ms] : ( d6_6941.142_False_50 )
[5/25/2022 10:44:25 AM |  79 ms] : ( d1_54.85031_False_50 )
[5/25/2022 10:44:25 AM | 110 ms] : ( d2_36.17094_False_50 )
[5/25/2022 10:44:25 AM | 141 ms] : ( d3_173.022_False_50 )
[5/25/2022 10:44:25 AM | 173 ms] : ( d4_149.4658_False_50 )
[5/25/2022 10:44:25 AM | 196 ms] : ( d5_300.4427_False_50 )
[5/25/2022 10:44:25 AM | 211 ms] : ( d6_6592.477_False_50 )
[5/25/2022 10:44:25 AM | 344 ms] : ( d1_52.93266_False_50 )
[5/25/2022 10:44:25 AM | 375 ms] : ( d2_32.33564_False_50 )
[5/25/2022 10:44:25 AM | 407 ms] : ( d3_5.834434_False_50 )
[5/25/2022 10:44:25 AM | 437 ms] : ( d4_820.1688_False_50 )
[5/25/2022 10:44:25 AM | 461 ms] : ( d5_265.5762_False_50 )
[5/25/2022 10:44:25 AM | 477 ms] : ( d6_1019.56_False_50 )
[5/25/2022 10:44:25 AM | 606 ms] : ( d1_22.28161_False_50 )
[5/25/2022 10:44:25 AM | 622 ms] : ( d2_99.03178_False_50 )
[5/25/2022 10:44:25 AM | 639 ms] : ( d3_-63.18091_False_50 )
[5/25/2022 10:44:25 AM | 669 ms] : ( d4_471.6413_False_50 )
[5/25/2022 10:44:25 AM | 678 ms] : ( d5_154.2947_False_50 )
[5/25/2022 10:44:25 AM | 693 ms] : ( d6_5130.998_False_50 )
[5/25/2022 10:44:25 AM | 827 ms] : ( d1_44.89452_False_50 )
[5/25/2022 10:44:25 AM | 856 ms] : ( d2_16.25937_False_50 )
[5/25/2022 10:44:25 AM | 872 ms] : ( d3_11.07614_False_50 )
[5/25/2022 10:44:25 AM | 885 ms] : ( d4_1094.524_False_50 )
[5/25/2022 10:44:25 AM | 894 ms] : ( d5_565.4386_False_50 )
[5/25/2022 10:44:25 AM | 909 ms] : ( d6_9242.436_False_50 )
[5/25/2022 10:44:26 AM |  41 ms] : ( d1_12.50743_False_50 )
[5/25/2022 10:44:26 AM |  57 ms] : ( d2_22.01663_False_50 )
[5/25/2022 10:44:26 AM |  73 ms] : ( d3_26.77777_False_50 )
[5/25/2022 10:44:26 AM |  86 ms] : ( d4_1173.817_False_50 )
[5/25/2022 10:44:26 AM |  94 ms] : ( d5_617.7773_False_50 )
[5/25/2022 10:44:26 AM | 110 ms] : ( d6_9765.823_False_50 )
[5/25/2022 10:44:26 AM | 242 ms] : ( d1_15.38606_False_50 )
[5/25/2022 10:44:26 AM | 258 ms] : ( d2_85.24068_False_50 )
[5/25/2022 10:44:26 AM | 275 ms] : ( d3_42.47942_False_50 )
[5/25/2022 10:44:26 AM | 287 ms] : ( d4_1253.111_False_50 )
[5/25/2022 10:44:26 AM | 295 ms] : ( d5_670.1161_False_50 )
[5/25/2022 10:44:26 AM | 325 ms] : ( d6_289.2114_False_50 )
[5/25/2022 10:44:26 AM | 458 ms] : ( d1_18.2647_False_50 )
[5/25/2022 10:44:26 AM | 488 ms] : ( d2_72.99972_False_50 )
[5/25/2022 10:44:26 AM | 519 ms] : ( d3_-26.53594_False_50 )
[5/25/2022 10:44:26 AM | 551 ms] : ( d4_656.6984_False_50 )
[5/25/2022 10:44:26 AM | 575 ms] : ( d5_635.2497_False_50 )
[5/25/2022 10:44:26 AM | 590 ms] : ( d6_9940.547_False_50 )
[5/25/2022 10:44:26 AM | 722 ms] : ( d1_16.34704_False_50 )
[5/25/2022 10:44:26 AM | 753 ms] : ( d2_69.16441_False_50 )
[5/25/2022 10:44:26 AM | 785 ms] : ( d3_106.2765_False_50 )
[5/25/2022 10:44:26 AM | 815 ms] : ( d4_1327.401_False_50 )
[5/25/2022 10:44:26 AM | 840 ms] : ( d5_600.3833_False_50 )
[5/25/2022 10:44:26 AM | 856 ms] : ( d6_4367.63_False_50 )
[5/25/2022 10:44:26 AM | 990 ms] : ( d1_5.430275_False_50 )
[5/25/2022 10:44:27 AM |   6 ms] : ( d2_65.3291_False_50 )
[5/25/2022 10:44:27 AM |  21 ms] : ( d3_-11.82489_False_50 )
[5/25/2022 10:44:27 AM |  36 ms] : ( d4_978.8739_False_50 )
[5/25/2022 10:44:27 AM |  45 ms] : ( d5_489.1018_False_50 )
[5/25/2022 10:44:27 AM |  75 ms] : ( d6_8479.067_False_50 )
[5/25/2022 10:44:27 AM | 208 ms] : ( d1_28.04318_False_50 )
[5/25/2022 10:44:27 AM | 239 ms] : ( d2_53.08814_False_50 )
[5/25/2022 10:44:27 AM | 256 ms] : ( d3_-80.84025_False_50 )
[5/25/2022 10:44:27 AM | 288 ms] : ( d4_382.4616_False_50 )
[5/25/2022 10:44:27 AM | 295 ms] : ( d5_95.43031_False_50 )
[5/25/2022 10:44:27 AM | 311 ms] : ( d6_4542.354_False_50 )
[5/25/2022 10:44:27 AM | 445 ms] : ( d1_41.65698_False_50 )
[5/25/2022 10:44:27 AM | 461 ms] : ( d2_27.78251_False_50 )
[5/25/2022 10:44:27 AM | 475 ms] : ( d3_185.7753_False_50 )
[5/25/2022 10:44:27 AM | 491 ms] : ( d4_461.7549_False_50 )
[5/25/2022 10:44:27 AM | 500 ms] : ( d5_670.1944_False_50 )
[5/25/2022 10:44:27 AM | 515 ms] : ( d6_5065.741_False_50 )
[5/25/2022 10:44:27 AM | 662 ms] : ( d1_9.269888_False_50 )
[5/25/2022 10:44:27 AM | 692 ms] : ( d2_15.54154_False_50 )
[5/25/2022 10:44:27 AM | 708 ms] : ( d3_116.7599_False_50 )
[5/25/2022 10:44:27 AM | 740 ms] : ( d4_1380.343_False_50 )
[5/25/2022 10:44:27 AM | 749 ms] : ( d5_276.5229_False_50 )
[5/25/2022 10:44:27 AM | 765 ms] : ( d6_1129.027_False_50 )
[5/25/2022 10:44:27 AM | 897 ms] : ( d1_22.88368_False_50 )
[5/25/2022 10:44:27 AM | 913 ms] : ( d2_100.2359_False_50 )
[5/25/2022 10:44:27 AM | 928 ms] : ( d3_83.3755_False_50 )
[5/25/2022 10:44:27 AM | 944 ms] : ( d4_1459.636_False_50 )
[5/25/2022 10:44:27 AM | 953 ms] : ( d5_328.8617_False_50 )
[5/25/2022 10:44:27 AM | 969 ms] : ( d6_1652.414_False_50 )
[5/25/2022 10:44:28 AM | 100 ms] : ( d1_25.76231_False_50 )
[5/25/2022 10:44:28 AM | 115 ms] : ( d2_105.9932_False_50 )
[5/25/2022 10:44:28 AM | 131 ms] : ( d3_-44.19527_False_50 )
[5/25/2022 10:44:28 AM | 146 ms] : ( d4_23.92915_False_50 )
[5/25/2022 10:44:28 AM | 154 ms] : ( d5_381.2005_False_50 )
[5/25/2022 10:44:28 AM | 170 ms] : ( d6_2175.802_False_50 )
[5/25/2022 10:44:28 AM | 303 ms] : ( d1_28.64095_False_50 )
[5/25/2022 10:44:28 AM | 318 ms] : ( d2_111.7504_False_50 )
[5/25/2022 10:44:28 AM | 334 ms] : ( d3_-28.49364_False_50 )
[5/25/2022 10:44:28 AM | 366 ms] : ( d4_103.2224_False_50 )
[5/25/2022 10:44:28 AM | 388 ms] : ( d5_792.3444_False_50 )
[5/25/2022 10:44:28 AM | 404 ms] : ( d6_6287.24_False_50 )
[5/25/2022 10:44:28 AM | 539 ms] : ( d1_15.98813_False_50 )
[5/25/2022 10:44:28 AM | 555 ms] : ( d2_28.97803_False_50 )
[5/25/2022 10:44:28 AM | 571 ms] : ( d3_45.76342_False_50 )
[5/25/2022 10:44:28 AM | 587 ms] : ( d4_1269.695_False_50 )
[5/25/2022 10:44:28 AM | 596 ms] : ( d5_681.0628_False_50 )
[5/25/2022 10:44:28 AM | 611 ms] : ( d6_398.6783_False_50 )
[5/25/2022 10:44:28 AM | 744 ms] : ( d1_18.86677_False_50 )
[5/25/2022 10:44:28 AM | 760 ms] : ( d2_92.20208_False_50 )
[5/25/2022 10:44:28 AM | 775 ms] : ( d3_61.46505_False_50 )
[5/25/2022 10:44:28 AM | 791 ms] : ( d4_1348.988_False_50 )
[5/25/2022 10:44:28 AM | 799 ms] : ( d5_733.4016_False_50 )
[5/25/2022 10:44:28 AM | 815 ms] : ( d6_922.0661_False_50 )
[5/25/2022 10:44:28 AM | 949 ms] : ( d1_21.7454_False_50 )
[5/25/2022 10:44:28 AM | 964 ms] : ( d2_97.95935_False_50 )
[5/25/2022 10:44:28 AM | 979 ms] : ( d3_77.16668_False_50 )
[5/25/2022 10:44:28 AM | 994 ms] : ( d4_1428.281_False_50 )
[5/25/2022 10:44:29 AM |   3 ms] : ( d5_308.1657_False_50 )
[5/25/2022 10:44:29 AM |  19 ms] : ( d6_1445.454_False_50 )
[5/25/2022 10:44:29 AM | 155 ms] : ( d1_24.62403_False_50 )
[5/25/2022 10:44:29 AM | 185 ms] : ( d2_85.71838_False_50 )
[5/25/2022 10:44:29 AM | 201 ms] : ( d3_-99.49017_False_50 )
[5/25/2022 10:44:29 AM | 216 ms] : ( d4_536.1642_False_50 )
[5/25/2022 10:44:29 AM | 225 ms] : ( d5_196.8842_False_50 )
[5/25/2022 10:44:29 AM | 241 ms] : ( d6_5556.892_False_50 )
[5/25/2022 10:44:29 AM | 374 ms] : ( d1_47.23694_False_50 )
[5/25/2022 10:44:29 AM | 405 ms] : ( d2_20.9442_False_50 )
[5/25/2022 10:44:29 AM | 437 ms] : ( d3_-25.23312_False_50 )
[5/25/2022 10:44:29 AM | 469 ms] : ( d4_1454.752_False_50 )
[5/25/2022 10:44:29 AM | 493 ms] : ( d5_162.0177_False_50 )
[5/25/2022 10:44:29 AM | 507 ms] : ( d6_5208.228_False_50 )
[5/25/2022 10:44:29 AM | 640 ms] : ( d1_45.31929_False_50 )
[5/25/2022 10:44:29 AM | 671 ms] : ( d2_17.1089_False_50 )
[5/25/2022 10:44:29 AM | 702 ms] : ( d3_-35.69304_False_50 )
[5/25/2022 10:44:29 AM | 734 ms] : ( d4_610.455_False_50 )
[5/25/2022 10:44:29 AM | 758 ms] : ( d5_127.1513_False_50 )
[5/25/2022 10:44:29 AM | 774 ms] : ( d6_9635.311_False_50 )
[5/25/2022 10:44:29 AM | 906 ms] : ( d1_14.66824_False_50 )
[5/25/2022 10:44:29 AM | 938 ms] : ( d2_65.80681_False_50 )
[5/25/2022 10:44:29 AM | 969 ms] : ( d3_-46.15297_False_50 )
[5/25/2022 10:44:30 AM |   0 ms] : ( d4_557.6324_False_50 )
[5/25/2022 10:44:30 AM |  24 ms] : ( d5_569.8596_False_50 )
[5/25/2022 10:44:30 AM |  39 ms] : ( d6_9286.646_False_50 )
[5/25/2022 10:44:30 AM | 171 ms] : ( d1_12.75059_False_50 )
[5/25/2022 10:44:30 AM | 201 ms] : ( d2_61.9715_False_50 )
[5/25/2022 10:44:30 AM | 217 ms] : ( d3_135.7456_False_50 )
[5/25/2022 10:44:30 AM | 248 ms] : ( d4_1476.22_False_50 )
[5/25/2022 10:44:30 AM | 273 ms] : ( d5_176.1881_False_50 )
[5/25/2022 10:44:30 AM | 288 ms] : ( d6_5349.932_False_50 )
[5/25/2022 10:44:30 AM | 419 ms] : ( d1_46.09866_False_50 )
[5/25/2022 10:44:30 AM | 435 ms] : ( d2_89.19908_False_50 )
[5/25/2022 10:44:30 AM | 452 ms] : ( d3_-89.99734_False_50 )
[5/25/2022 10:44:30 AM | 482 ms] : ( d4_336.2183_False_50 )
[5/25/2022 10:44:30 AM | 490 ms] : ( d5_587.332_False_50 )
[5/25/2022 10:44:30 AM | 505 ms] : ( d6_9461.369_False_50 )
[5/25/2022 10:44:30 AM | 637 ms] : ( d1_13.71157_False_50 )
[5/25/2022 10:44:30 AM | 653 ms] : ( d2_24.42491_False_50 )
[5/25/2022 10:44:30 AM | 670 ms] : ( d3_33.3458_False_50 )
[5/25/2022 10:44:30 AM | 684 ms] : ( d4_415.5115_False_50 )
[5/25/2022 10:44:30 AM | 693 ms] : ( d5_639.6707_False_50 )
[5/25/2022 10:44:30 AM | 708 ms] : ( d6_9984.757_False_50 )
[5/25/2022 10:44:30 AM | 841 ms] : ( d1_16.5902_False_50 )
[5/25/2022 10:44:30 AM | 857 ms] : ( d2_30.18217_False_50 )
[5/25/2022 10:44:30 AM | 872 ms] : ( d3_49.04743_False_50 )
[5/25/2022 10:44:30 AM | 887 ms] : ( d4_1286.279_False_50 )
[5/25/2022 10:44:30 AM | 897 ms] : ( d5_692.0095_False_50 )
[5/25/2022 10:44:30 AM | 912 ms] : ( d6_508.1453_False_50 )
[5/25/2022 10:44:31 AM |  44 ms] : ( d1_19.46883_False_50 )
[5/25/2022 10:44:31 AM |  60 ms] : ( d2_35.93944_False_50 )
[5/25/2022 10:44:31 AM |  75 ms] : ( d3_64.74905_False_50 )
[5/25/2022 10:44:31 AM |  91 ms] : ( d4_1365.572_False_50 )
[5/25/2022 10:44:31 AM | 100 ms] : ( d5_744.3483_False_50 )
[5/25/2022 10:44:31 AM | 116 ms] : ( d6_1031.533_False_50 )
[5/25/2022 10:44:31 AM | 247 ms] : ( d1_22.34747_False_50 )
[5/25/2022 10:44:31 AM | 277 ms] : ( d2_81.16525_False_50 )
[5/25/2022 10:44:31 AM | 294 ms] : ( d3_188.0922_False_50 )
[5/25/2022 10:44:31 AM | 308 ms] : ( d4_1196.981_False_50 )
[5/25/2022 10:44:31 AM | 317 ms] : ( d5_155.4921_False_50 )
[5/25/2022 10:44:31 AM | 332 ms] : ( d6_5142.971_False_50 )
[5/25/2022 10:44:31 AM | 461 ms] : ( d1_44.96038_False_50 )
[5/25/2022 10:44:31 AM | 477 ms] : ( d2_86.92252_False_50 )
[5/25/2022 10:44:31 AM | 495 ms] : ( d3_-96.20616_False_50 )
[5/25/2022 10:44:31 AM | 509 ms] : ( d4_552.7485_False_50 )
[5/25/2022 10:44:31 AM | 517 ms] : ( d5_207.8309_False_50 )
[5/25/2022 10:44:31 AM | 533 ms] : ( d6_5666.359_False_50 )
[5/25/2022 10:44:31 AM | 666 ms] : ( d1_47.83901_False_50 )
[5/25/2022 10:44:31 AM | 681 ms] : ( d2_92.67979_False_50 )
[5/25/2022 10:44:31 AM | 697 ms] : ( d3_-80.50452_False_50 )
[5/25/2022 10:44:31 AM | 713 ms] : ( d4_632.0417_False_50 )
[5/25/2022 10:44:31 AM | 722 ms] : ( d5_260.1696_False_50 )
[5/25/2022 10:44:31 AM | 738 ms] : ( d6_6189.747_False_50 )
[5/25/2022 10:44:31 AM | 873 ms] : ( d1_50.71764_False_50 )
[5/25/2022 10:44:31 AM | 888 ms] : ( d2_45.90384_False_50 )
[5/25/2022 10:44:31 AM | 902 ms] : ( d3_-64.80289_False_50 )
[5/25/2022 10:44:31 AM | 918 ms] : ( d4_711.335_False_50 )
[5/25/2022 10:44:31 AM | 926 ms] : ( d5_312.5084_False_50 )
[5/25/2022 10:44:31 AM | 943 ms] : ( d6_6713.135_False_50 )
[5/25/2022 10:44:32 AM |  72 ms] : ( d1_53.59628_False_50 )
[5/25/2022 10:44:32 AM |  88 ms] : ( d2_51.66111_False_50 )
[5/25/2022 10:44:32 AM | 103 ms] : ( d3_-49.10126_False_50 )
[5/25/2022 10:44:32 AM | 119 ms] : ( d4_790.6282_False_50 )
[5/25/2022 10:44:32 AM | 128 ms] : ( d5_887.2725_False_50 )
[5/25/2022 10:44:32 AM | 143 ms] : ( d6_7236.522_False_50 )
[5/25/2022 10:44:32 AM | 272 ms] : ( d1_1.474908_False_50 )
[5/25/2022 10:44:32 AM | 288 ms] : ( d2_57.41837_False_50 )
[5/25/2022 10:44:32 AM | 303 ms] : ( d3_-33.39962_False_50 )
[5/25/2022 10:44:32 AM | 319 ms] : ( d4_869.9214_False_50 )
[5/25/2022 10:44:32 AM | 328 ms] : ( d5_939.6113_False_50 )
[5/25/2022 10:44:32 AM | 343 ms] : ( d6_7759.91_False_50 )
[5/25/2022 10:44:32 AM | 489 ms] : ( d1_4.353541_False_50 )
[5/25/2022 10:44:32 AM | 520 ms] : ( d2_102.6442_False_50 )
[5/25/2022 10:44:32 AM | 552 ms] : ( d3_197.585_False_50 )
[5/25/2022 10:44:32 AM | 583 ms] : ( d4_273.5092_False_50 )
[5/25/2022 10:44:32 AM | 606 ms] : ( d5_382.3196_False_50 )
[5/25/2022 10:44:32 AM | 621 ms] : ( d6_7411.246_False_50 )
[5/25/2022 10:44:32 AM | 752 ms] : ( d1_2.435888_False_50 )
[5/25/2022 10:44:32 AM | 784 ms] : ( d2_41.3421_False_50 )
[5/25/2022 10:44:32 AM | 814 ms] : ( d3_30.3975_False_50 )
[5/25/2022 10:44:32 AM | 845 ms] : ( d4_220.6866_False_50 )
[5/25/2022 10:44:32 AM | 868 ms] : ( d5_347.4532_False_50 )
[5/25/2022 10:44:32 AM | 883 ms] : ( d6_7062.582_False_50 )
[5/25/2022 10:44:33 AM |  14 ms] : ( d1_0.5182341_False_50 )
[5/25/2022 10:44:33 AM |  45 ms] : ( d2_37.50679_False_50 )
[5/25/2022 10:44:33 AM |  77 ms] : ( d3_19.93758_False_50 )
[5/25/2022 10:44:33 AM | 108 ms] : ( d4_891.3896_False_50 )
[5/25/2022 10:44:33 AM | 132 ms] : ( d5_312.5867_False_50 )
[5/25/2022 10:44:33 AM | 147 ms] : ( d6_1489.664_False_50 )
[5/25/2022 10:44:33 AM | 277 ms] : ( d1_24.86719_False_50 )
[5/25/2022 10:44:33 AM | 292 ms] : ( d2_104.2029_False_50 )
[5/25/2022 10:44:33 AM | 308 ms] : ( d3_94.19463_False_50 )
[5/25/2022 10:44:33 AM | 324 ms] : ( d4_-0.7274945_False_50 )
[5/25/2022 10:44:33 AM | 332 ms] : ( d5_364.9255_False_50 )
[5/25/2022 10:44:33 AM | 347 ms] : ( d6_2013.052_False_50 )
[5/25/2022 10:44:33 AM | 479 ms] : ( d1_27.74582_False_50 )
[5/25/2022 10:44:33 AM | 496 ms] : ( d2_109.9602_False_50 )
[5/25/2022 10:44:33 AM | 511 ms] : ( d3_-33.37614_False_50 )
[5/25/2022 10:44:33 AM | 528 ms] : ( d4_78.56576_False_50 )
[5/25/2022 10:44:33 AM | 535 ms] : ( d5_417.2643_False_50 )
[5/25/2022 10:44:33 AM | 550 ms] : ( d6_2536.44_False_50 )
[5/25/2022 10:44:33 AM | 680 ms] : ( d1_30.62445_False_50 )
[5/25/2022 10:44:33 AM | 697 ms] : ( d2_115.7175_False_50 )
[5/25/2022 10:44:33 AM | 713 ms] : ( d3_-17.6745_False_50 )
[5/25/2022 10:44:33 AM | 727 ms] : ( d4_157.859_False_50 )
[5/25/2022 10:44:33 AM | 735 ms] : ( d5_469.6031_False_50 )
[5/25/2022 10:44:33 AM | 750 ms] : ( d6_8284.081_False_50 )
[5/25/2022 10:44:33 AM | 895 ms] : ( d1_7.236479_False_50 )
[5/25/2022 10:44:33 AM | 926 ms] : ( d2_50.94328_False_50 )
[5/25/2022 10:44:33 AM | 957 ms] : ( d3_56.58255_False_50 )
[5/25/2022 10:44:34 AM |  53 ms] : ( d4_696.4462_False_50 )
