[5/7/2022 10:48:08 AM | 941 ms] : ( d1_11.99504_False_0 )
[5/7/2022 11:13:20 AM | 690 ms] : ( d1_10.40121_False_0 )
[5/7/2022 11:13:20 AM | 706 ms] : ( d2_32.38815_False_0 )
[5/7/2022 11:13:20 AM | 721 ms] : ( d3_16.64462_False_0 )
[5/7/2022 11:13:20 AM | 737 ms] : ( d4_51.87728_False_0 )
[5/7/2022 11:13:20 AM | 753 ms] : ( d5_109.3066_False_0 )
[5/7/2022 11:13:20 AM | 768 ms] : ( d6_1441.456_False_0 )
[5/7/2022 11:13:20 AM | 876 ms] : ( d1_11.04909_False_0 )
[5/7/2022 11:13:20 AM | 891 ms] : ( d2_27.79116_False_0 )
[5/7/2022 11:13:20 AM | 907 ms] : ( d3_17.72441_False_0 )
[5/7/2022 11:13:20 AM | 923 ms] : ( d4_48.81262_False_0 )
[5/7/2022 11:13:20 AM | 938 ms] : ( d5_248.0134_False_0 )
[5/7/2022 11:13:20 AM | 955 ms] : ( d6_1049.436_False_0 )
[5/7/2022 11:13:21 AM |  65 ms] : ( d1_10.12969_False_0 )
[5/7/2022 11:13:21 AM |  81 ms] : ( d2_31.03054_False_0 )
[5/7/2022 11:13:21 AM |  96 ms] : ( d3_16.19208_False_0 )
[5/7/2022 11:13:21 AM | 119 ms] : ( d4_50.97221_False_0 )
[5/7/2022 11:13:21 AM | 129 ms] : ( d5_291.2052_False_0 )
[5/7/2022 11:13:21 AM | 144 ms] : ( d6_1396.203_False_0 )
[5/7/2022 11:13:21 AM | 254 ms] : ( d1_10.77757_False_0 )
[5/7/2022 11:13:21 AM | 270 ms] : ( d2_26.43355_False_0 )
[5/7/2022 11:13:21 AM | 286 ms] : ( d3_17.27188_False_0 )
[5/7/2022 11:13:21 AM | 301 ms] : ( d4_47.90755_False_0 )
[5/7/2022 11:13:21 AM | 317 ms] : ( d5_229.9119_False_0 )
[5/7/2022 11:13:21 AM | 333 ms] : ( d6_1004.182_False_0 )
[5/7/2022 11:13:21 AM | 442 ms] : ( d1_12.85817_False_0 )
[5/7/2022 11:13:21 AM | 457 ms] : ( d2_29.67294_False_0 )
[5/7/2022 11:13:21 AM | 473 ms] : ( d3_15.73954_False_0 )
[5/7/2022 11:13:21 AM | 489 ms] : ( d4_50.06714_False_0 )
[5/7/2022 11:13:21 AM | 505 ms] : ( d5_273.1038_False_0 )
[5/7/2022 11:13:21 AM | 520 ms] : ( d6_1350.949_False_0 )
[5/7/2022 11:13:21 AM | 628 ms] : ( d1_10.50605_False_0 )
[5/7/2022 11:13:21 AM | 643 ms] : ( d2_25.07594_False_0 )
[5/7/2022 11:13:21 AM | 658 ms] : ( d3_16.81934_False_0 )
[5/7/2022 11:13:21 AM | 673 ms] : ( d4_47.00248_False_0 )
[5/7/2022 11:13:21 AM | 689 ms] : ( d5_211.8105_False_0 )
[5/7/2022 11:13:21 AM | 705 ms] : ( d6_1458.929_False_0 )
[5/7/2022 11:13:21 AM | 814 ms] : ( d1_12.58665_False_0 )
[5/7/2022 11:13:21 AM | 830 ms] : ( d2_28.31533_False_0 )
[5/7/2022 11:13:21 AM | 846 ms] : ( d3_15.28701_False_0 )
[5/7/2022 11:13:21 AM | 861 ms] : ( d4_49.16207_False_0 )
[5/7/2022 11:13:21 AM | 877 ms] : ( d5_255.0023_False_0 )
[5/7/2022 11:13:21 AM | 892 ms] : ( d6_1305.696_False_0 )
[5/7/2022 11:13:22 AM |   3 ms] : ( d1_10.23453_False_0 )
[5/7/2022 11:13:22 AM |  19 ms] : ( d2_38.71833_False_0 )
[5/7/2022 11:13:22 AM |  35 ms] : ( d3_16.3668_False_0 )
[5/7/2022 11:13:22 AM |  51 ms] : ( d4_46.0974_False_0 )
[5/7/2022 11:13:22 AM |  67 ms] : ( d5_193.7091_False_0 )
[5/7/2022 11:13:22 AM |  83 ms] : ( d6_1413.675_False_0 )
[5/7/2022 11:13:22 AM | 194 ms] : ( d1_12.31513_False_0 )
[5/7/2022 11:13:22 AM | 210 ms] : ( d2_26.95772_False_0 )
[5/7/2022 11:13:22 AM | 225 ms] : ( d3_19.83447_False_0 )
[5/7/2022 11:13:22 AM | 240 ms] : ( d4_48.25699_False_0 )
[5/7/2022 11:13:22 AM | 255 ms] : ( d5_236.9009_False_0 )
[5/7/2022 11:13:22 AM | 271 ms] : ( d6_1260.442_False_0 )
[5/7/2022 11:13:22 AM | 381 ms] : ( d1_12.96301_False_0 )
[5/7/2022 11:13:22 AM | 397 ms] : ( d2_37.36073_False_0 )
[5/7/2022 11:13:22 AM | 413 ms] : ( d3_15.91427_False_0 )
[5/7/2022 11:13:22 AM | 429 ms] : ( d4_45.19233_False_0 )
[5/7/2022 11:13:22 AM | 444 ms] : ( d5_175.6076_False_0 )
[5/7/2022 11:13:22 AM | 460 ms] : ( d6_1368.422_False_0 )
[5/7/2022 11:13:22 AM | 569 ms] : ( d1_12.04361_False_0 )
[5/7/2022 11:13:22 AM | 585 ms] : ( d2_25.60011_False_0 )
[5/7/2022 11:13:22 AM | 601 ms] : ( d3_19.38194_False_0 )
[5/7/2022 11:13:22 AM | 616 ms] : ( d4_47.35192_False_0 )
[5/7/2022 11:13:22 AM | 632 ms] : ( d5_218.7995_False_0 )
[5/7/2022 11:13:22 AM | 647 ms] : ( d6_1215.188_False_0 )
[5/7/2022 11:13:22 AM | 757 ms] : ( d1_12.69148_False_0 )
[5/7/2022 11:13:22 AM | 772 ms] : ( d2_36.00312_False_0 )
[5/7/2022 11:13:22 AM | 788 ms] : ( d3_15.46173_False_0 )
[5/7/2022 11:13:22 AM | 805 ms] : ( d4_54.28726_False_0 )
[5/7/2022 11:13:22 AM | 819 ms] : ( d5_157.5062_False_0 )
[5/7/2022 11:13:22 AM | 835 ms] : ( d6_1323.168_False_0 )
[5/7/2022 11:13:22 AM | 946 ms] : ( d1_11.77209_False_0 )
[5/7/2022 11:13:22 AM | 962 ms] : ( d2_39.2425_False_0 )
[5/7/2022 11:13:22 AM | 977 ms] : ( d3_18.9294_False_0 )
[5/7/2022 11:13:22 AM | 992 ms] : ( d4_46.44685_False_0 )
[5/7/2022 11:13:23 AM |   8 ms] : ( d5_200.698_False_0 )
[5/7/2022 11:13:23 AM |  23 ms] : ( d6_1169.935_False_0 )
[5/7/2022 11:13:23 AM | 132 ms] : ( d1_12.41996_False_0 )
[5/7/2022 11:13:23 AM | 148 ms] : ( d2_34.64551_False_0 )
[5/7/2022 11:13:23 AM | 163 ms] : ( d3_15.0092_False_0 )
[5/7/2022 11:13:23 AM | 178 ms] : ( d4_53.38219_False_0 )
[5/7/2022 11:13:23 AM | 193 ms] : ( d5_139.4048_False_0 )
[5/7/2022 11:13:23 AM | 209 ms] : ( d6_1277.914_False_0 )
[5/7/2022 11:13:23 AM | 316 ms] : ( d1_11.50056_False_0 )
[5/7/2022 11:13:23 AM | 331 ms] : ( d2_37.8849_False_0 )
[5/7/2022 11:13:23 AM | 346 ms] : ( d3_18.47686_False_0 )
[5/7/2022 11:13:23 AM | 362 ms] : ( d4_45.54178_False_0 )
[5/7/2022 11:13:23 AM | 377 ms] : ( d5_182.5966_False_0 )
[5/7/2022 11:13:23 AM | 393 ms] : ( d6_1124.681_False_0 )
[5/7/2022 11:13:23 AM | 504 ms] : ( d1_12.14844_False_0 )
[5/7/2022 11:13:23 AM | 520 ms] : ( d2_33.2879_False_0 )
[5/7/2022 11:13:23 AM | 535 ms] : ( d3_19.55666_False_0 )
[5/7/2022 11:13:23 AM | 551 ms] : ( d4_52.47712_False_0 )
[5/7/2022 11:13:23 AM | 567 ms] : ( d5_121.3033_False_0 )
[5/7/2022 11:13:23 AM | 583 ms] : ( d6_1232.661_False_0 )
[5/7/2022 11:13:23 AM | 694 ms] : ( d1_11.22904_False_0 )
[5/7/2022 11:13:23 AM | 710 ms] : ( d2_36.52729_False_0 )
[5/7/2022 11:13:23 AM | 725 ms] : ( d3_18.02433_False_0 )
[5/7/2022 11:13:23 AM | 740 ms] : ( d4_54.63671_False_0 )
[5/7/2022 11:13:23 AM | 756 ms] : ( d5_164.4951_False_0 )
[5/7/2022 11:13:23 AM | 772 ms] : ( d6_1079.428_False_0 )
[5/7/2022 11:13:51 AM | 211 ms] : ( d1_11.39388_False_0 )
[5/7/2022 11:13:51 AM | 222 ms] : ( d2_29.51509_False_0 )
[5/7/2022 11:13:51 AM | 235 ms] : ( d3_18.29906_False_0 )
[5/7/2022 11:13:51 AM | 251 ms] : ( d4_45.18616_False_0 )
[5/7/2022 11:13:51 AM | 267 ms] : ( d5_270.9991_False_0 )
[5/7/2022 11:13:51 AM | 283 ms] : ( d6_1106.9_False_0 )
[5/7/2022 11:13:51 AM | 391 ms] : ( d1_10.47448_False_0 )
[5/7/2022 11:13:51 AM | 407 ms] : ( d2_32.75447_False_0 )
[5/7/2022 11:13:51 AM | 422 ms] : ( d3_16.76672_False_0 )
[5/7/2022 11:13:51 AM | 438 ms] : ( d4_52.1215_False_0 )
[5/7/2022 11:13:51 AM | 454 ms] : ( d5_114.1909_False_0 )
[5/7/2022 11:13:51 AM | 470 ms] : ( d6_1453.667_False_0 )
[5/7/2022 11:13:51 AM | 580 ms] : ( d1_11.12236_False_0 )
[5/7/2022 11:13:51 AM | 595 ms] : ( d2_28.15748_False_0 )
[5/7/2022 11:13:51 AM | 610 ms] : ( d3_17.84652_False_0 )
[5/7/2022 11:13:51 AM | 626 ms] : ( d4_54.28109_False_0 )
[5/7/2022 11:13:51 AM | 642 ms] : ( d5_252.8977_False_0 )
[5/7/2022 11:13:51 AM | 657 ms] : ( d6_1061.647_False_0 )
[5/7/2022 11:13:51 AM | 767 ms] : ( d1_10.20296_False_0 )
[5/7/2022 11:13:51 AM | 783 ms] : ( d2_31.39687_False_0 )
[5/7/2022 11:13:51 AM | 798 ms] : ( d3_16.31419_False_0 )
[5/7/2022 11:13:51 AM | 814 ms] : ( d4_51.21642_False_0 )
[5/7/2022 11:13:51 AM | 829 ms] : ( d5_296.0895_False_0 )
[5/7/2022 11:13:51 AM | 844 ms] : ( d6_1408.414_False_0 )
[5/7/2022 11:13:51 AM | 954 ms] : ( d1_10.85084_False_0 )
[5/7/2022 11:13:51 AM | 969 ms] : ( d2_26.79987_False_0 )
[5/7/2022 11:13:51 AM | 984 ms] : ( d3_17.39398_False_0 )
[5/7/2022 11:13:52 AM |   0 ms] : ( d4_53.37601_False_0 )
[5/7/2022 11:13:52 AM |  16 ms] : ( d5_234.7962_False_0 )
[5/7/2022 11:13:52 AM |  32 ms] : ( d6_1016.393_False_0 )
[5/7/2022 11:13:52 AM | 143 ms] : ( d1_12.93144_False_0 )
[5/7/2022 11:13:52 AM | 158 ms] : ( d2_30.03926_False_0 )
[5/7/2022 11:13:52 AM | 173 ms] : ( d3_15.86165_False_0 )
[5/7/2022 11:13:52 AM | 189 ms] : ( d4_50.31135_False_0 )
[5/7/2022 11:13:52 AM | 205 ms] : ( d5_277.9881_False_0 )
[5/7/2022 11:13:52 AM | 220 ms] : ( d6_1363.16_False_0 )
[5/7/2022 11:13:52 AM | 328 ms] : ( d1_10.57931_False_0 )
[5/7/2022 11:13:52 AM | 344 ms] : ( d2_25.44226_False_0 )
[5/7/2022 11:13:52 AM | 359 ms] : ( d3_16.94145_False_0 )
[5/7/2022 11:13:52 AM | 374 ms] : ( d4_52.47094_False_0 )
[5/7/2022 11:13:52 AM | 390 ms] : ( d5_216.6948_False_0 )
[5/7/2022 11:13:52 AM | 406 ms] : ( d6_1471.14_False_0 )
[5/7/2022 11:13:52 AM | 529 ms] : ( d1_12.65991_False_0 )
[5/7/2022 11:13:52 AM | 545 ms] : ( d2_28.68165_False_0 )
[5/7/2022 11:13:52 AM | 560 ms] : ( d3_15.40912_False_0 )
[5/7/2022 11:13:52 AM | 575 ms] : ( d4_49.40628_False_0 )
[5/7/2022 11:13:52 AM | 591 ms] : ( d5_259.8866_False_0 )
[5/7/2022 11:13:52 AM | 606 ms] : ( d6_1317.906_False_0 )
[5/7/2022 11:13:52 AM | 714 ms] : ( d1_10.30779_False_0 )
[5/7/2022 11:13:52 AM | 729 ms] : ( d2_39.08466_False_0 )
[5/7/2022 11:13:52 AM | 745 ms] : ( d3_16.48891_False_0 )
[5/7/2022 11:13:52 AM | 760 ms] : ( d4_51.56587_False_0 )
[5/7/2022 11:13:52 AM | 775 ms] : ( d5_198.5934_False_0 )
[5/7/2022 11:13:52 AM | 791 ms] : ( d6_1425.886_False_0 )
[5/7/2022 11:13:52 AM | 900 ms] : ( d1_12.38839_False_0 )
[5/7/2022 11:13:52 AM | 915 ms] : ( d2_27.32404_False_0 )
[5/7/2022 11:13:52 AM | 931 ms] : ( d3_19.95658_False_0 )
[5/7/2022 11:13:52 AM | 947 ms] : ( d4_48.50121_False_0 )
[5/7/2022 11:13:52 AM | 963 ms] : ( d5_241.7852_False_0 )
[5/7/2022 11:13:52 AM | 978 ms] : ( d6_1272.653_False_0 )
